         0	-2.0000000000000000e+00
         1	 4.9431562827300540e-01
         2	 1.0000000000000000e+00
         3	 5.0568437172699454e-01
         4	 1.1551740834400559e-01
         5	-1.6477187609100066e-02
         6	 1.9314718055994558e-02
         7	-1.6106749190899865e-02
         8	 5.0000000000000111e-01
         9	-2.0000000000000000e+00
        10	 4.9999999999999889e-01
        11	 1.0000000000000000e+00
        12	-1.6666666666666580e-02
        13	 1.1401861527733899e-01
        14	-1.6666666666666656e-02
        15	 1.9314718055994558e-02
        16	 5.0000000000000000e-01
        17	-2.0000000000000000e+00
        18	 5.0000000000000000e-01
        19	 1.0000000000000000e+00
        20	-1.6666666666666694e-02
        21	 1.1401861527733868e-01
        22	-1.6666666666666694e-02
        23	 1.9314718055994558e-02
        24	 5.0000000000000000e-01
        25	-2.0000000000000000e+00
        26	 5.0000000000000000e-01
        27	 1.0000000000000000e+00
        28	-1.6666666666666694e-02
        29	 1.1401861527733868e-01
        30	-1.6666666666666694e-02
        31	 1.9314718055994558e-02
        32	 4.9999999999999939e-01
        33	-2.0000000000000000e+00
        34	 5.0000000000000056e-01
        35	 1.0000000000000000e+00
        36	-1.6666666666666677e-02
        37	 1.1401861527733884e-01
        38	-1.6666666666666639e-02
        39	 1.9314718055994558e-02
        40	 5.0000000000000056e-01
        41	-2.0000000000000000e+00
        42	 4.9999999999999939e-01
        43	 1.0000000000000000e+00
        44	-1.6666666666666639e-02
        45	 1.1401861527733884e-01
        46	-1.6666666666666677e-02
        47	 1.9314718055994558e-02
        48	 5.0000000000000000e-01
        49	-2.0000000000000000e+00
        50	 5.0000000000000000e-01
        51	 1.0000000000000000e+00
        52	-1.6666666666666694e-02
        53	 1.1401861527733868e-01
        54	-1.6666666666666694e-02
        55	 1.9314718055994558e-02
        56	 4.9999999999999939e-01
        57	-2.0000000000000000e+00
        58	 5.0000000000000056e-01
        59	 1.0000000000000000e+00
        60	-1.6666666666666677e-02
        61	 1.1401861527733884e-01
        62	-1.6666666666666639e-02
        63	 1.9314718055994558e-02
        64	 5.0000000000000056e-01
        65	-2.0000000000000000e+00
        66	 4.9999999999999939e-01
        67	 1.0000000000000000e+00
        68	-1.6666666666666639e-02
        69	 1.1401861527733884e-01
        70	-1.6666666666666677e-02
        71	 1.9314718055994558e-02
        72	 4.9999999999999939e-01
        73	-2.0000000000000000e+00
        74	 5.0000000000000056e-01
        75	 1.0000000000000000e+00
        76	-1.6666666666666677e-02
        77	 1.1401861527733884e-01
        78	-1.6666666666666639e-02
        79	 1.9314718055994558e-02
        80	 5.0000000000000056e-01
        81	-2.0000000000000000e+00
        82	 4.9999999999999939e-01
        83	 1.0000000000000000e+00
        84	-1.6666666666666639e-02
        85	 1.1401861527733884e-01
        86	-1.6666666666666677e-02
        87	 1.9314718055994558e-02
        88	 5.0000000000000000e-01
        89	-2.0000000000000000e+00
        90	 5.0000000000000000e-01
        91	 1.0000000000000000e+00
        92	-1.6666666666666694e-02
        93	 1.1401861527733868e-01
        94	-1.6666666666666694e-02
        95	 1.9314718055994558e-02
        96	 4.9999999999999939e-01
        97	-2.0000000000000000e+00
        98	 5.0000000000000056e-01
        99	 1.0000000000000000e+00
       100	-1.6666666666666677e-02
       101	 1.1401861527733884e-01
       102	-1.6666666666666639e-02
       103	 1.9314718055994558e-02
       104	 5.0000000000000056e-01
       105	-2.0000000000000000e+00
       106	 4.9999999999999939e-01
       107	 1.0000000000000000e+00
       108	-1.6666666666666639e-02
       109	 1.1401861527733884e-01
       110	-1.6666666666666677e-02
       111	 1.9314718055994558e-02
       112	 4.9999999999999967e-01
       113	-2.0000000000000000e+00
       114	 5.0000000000000022e-01
       115	 1.0000000000000000e+00
       116	-1.6666666666666684e-02
       117	 1.1401861527733875e-01
       118	-1.6666666666666666e-02
       119	 1.9314718055994558e-02
       120	 5.0000000000000000e-01
       121	-2.0000000000000000e+00
       122	 5.0000000000000000e-01
       123	 1.0000000000000000e+00
       124	-1.6666666666666659e-02
       125	 1.1401861527733882e-01
       126	-1.6666666666666659e-02
       127	 1.9314718055994558e-02
       128	 5.0000000000000000e-01
       129	-2.0000000000000000e+00
       130	 5.0000000000000000e-01
       131	 1.0000000000000000e+00
       132	-1.6666666666666659e-02
       133	 1.1401861527733882e-01
       134	-1.6666666666666659e-02
       135	 1.9314718055994558e-02
       136	 5.0000000000000022e-01
       137	-2.0000000000000000e+00
       138	 4.9999999999999967e-01
       139	 1.0000000000000000e+00
       140	-1.6666666666666666e-02
       141	 1.1401861527733875e-01
       142	-1.6666666666666684e-02
       143	 1.9314718055994558e-02
       144	 4.9999999999999967e-01
       145	-2.0000000000000000e+00
       146	 5.0000000000000022e-01
       147	 1.0000000000000000e+00
       148	-1.6666666666666684e-02
       149	 1.1401861527733875e-01
       150	-1.6666666666666666e-02
       151	 1.9314718055994558e-02
       152	 9.1754472635118101e-02
       153	-2.0000000000000000e+00
       154	 1.0000000000000000e+00
       155	-3.0584824211706010e-03
       156	 1.7364137796517606e-01
       157	 1.9314718055994558e-02
       158	-2.0000000000000000e+00
       159	 9.1754472635118101e-02
       160	 1.0000000000000000e+00
       161	 1.7364137796517606e-01
       162	-3.0584824211706010e-03
       163	 1.9314718055994558e-02
       164	 5.0000000000000022e-01
       165	-2.0000000000000000e+00
       166	 4.9999999999999967e-01
       167	 1.0000000000000000e+00
       168	-1.6666666666666666e-02
       169	 1.1401861527733875e-01
       170	-1.6666666666666684e-02
       171	 1.9314718055994558e-02
       172	 4.9999999999999967e-01
       173	-2.0000000000000000e+00
       174	 5.0000000000000022e-01
       175	 1.0000000000000000e+00
       176	-1.6666666666666684e-02
       177	 1.1401861527733875e-01
       178	-1.6666666666666666e-02
       179	 1.9314718055994558e-02
       180	 5.0000000000000000e-01
       181	-2.0000000000000000e+00
       182	 5.0000000000000000e-01
       183	 1.0000000000000000e+00
       184	-1.6666666666666659e-02
       185	 1.1401861527733882e-01
       186	-1.6666666666666659e-02
       187	 1.9314718055994558e-02
       188	 5.0000000000000000e-01
       189	-2.0000000000000000e+00
       190	 5.0000000000000000e-01
       191	 1.0000000000000000e+00
       192	-1.6666666666666659e-02
       193	 1.1401861527733882e-01
       194	-1.6666666666666659e-02
       195	 1.9314718055994558e-02
       196	 5.0000000000000022e-01
       197	-2.0000000000000000e+00
       198	 4.9999999999999967e-01
       199	 1.0000000000000000e+00
       200	-1.6666666666666666e-02
       201	 1.1401861527733875e-01
       202	-1.6666666666666684e-02
       203	 1.9314718055994558e-02
       204	 4.9999999999999939e-01
       205	-2.0000000000000000e+00
       206	 5.0000000000000056e-01
       207	 1.0000000000000000e+00
       208	-1.6666666666666677e-02
       209	 1.1401861527733884e-01
       210	-1.6666666666666639e-02
       211	 1.9314718055994558e-02
       212	 5.0000000000000056e-01
       213	-2.0000000000000000e+00
       214	 4.9999999999999939e-01
       215	 1.0000000000000000e+00
       216	-1.6666666666666639e-02
       217	 1.1401861527733884e-01
       218	-1.6666666666666677e-02
       219	 1.9314718055994558e-02
       220	 5.0000000000000000e-01
       221	-2.0000000000000000e+00
       222	 5.0000000000000000e-01
       223	 1.0000000000000000e+00
       224	-1.6666666666666694e-02
       225	 1.1401861527733868e-01
       226	-1.6666666666666694e-02
       227	 1.9314718055994558e-02
       228	 4.9999999999999939e-01
       229	-2.0000000000000000e+00
       230	 5.0000000000000056e-01
       231	 1.0000000000000000e+00
       232	-1.6666666666666677e-02
       233	 1.1401861527733884e-01
       234	-1.6666666666666639e-02
       235	 1.9314718055994558e-02
       236	 5.0000000000000056e-01
       237	-2.0000000000000000e+00
       238	 4.9999999999999939e-01
       239	 1.0000000000000000e+00
       240	-1.6666666666666639e-02
       241	 1.1401861527733884e-01
       242	-1.6666666666666677e-02
       243	 1.9314718055994558e-02
       244	 4.9999999999999939e-01
       245	-2.0000000000000000e+00
       246	 5.0000000000000056e-01
       247	 1.0000000000000000e+00
       248	-1.6666666666666677e-02
       249	 1.1401861527733884e-01
       250	-1.6666666666666639e-02
       251	 1.9314718055994558e-02
       252	 5.0000000000000056e-01
       253	-2.0000000000000000e+00
       254	 4.9999999999999939e-01
       255	 1.0000000000000000e+00
       256	-1.6666666666666639e-02
